Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
Application_373770977,O_Create Offer,User_3,2016-05-27 17:55:34.069,2016/05/27 17:55:34.069,
Application_373770977,O_Created,User_3,2016-05-27 17:55:35.390,2016/05/27 17:55:35.390,
Application_373770977,O_Sent (mail and online),User_3,2016-05-27 17:55:46.600,2016/05/27 17:55:46.600,
Application_373770977,W_Call after offers,User_3,2016-05-27 17:55:46.628,2016/05/27 17:55:46.628,
Application_373770977,A_Complete,User_3,2016-05-27 17:55:46.630,2016/05/27 17:55:46.630,
Application_1002664914,A_Complete,User_28,2016-05-27 18:00:32.374,2016/05/27 18:00:32.374,
Application_1002664914,W_Call after offers,User_28,2016-05-27 18:00:32.374,2016/05/27 18:00:32.374,
Application_1953731861,O_Accepted,User_87,2016-05-27 18:02:05.735,2016/05/27 18:02:05.735,True
Application_1953731861,A_Pending,User_87,2016-05-27 18:02:05.747,2016/05/27 18:02:05.747,True
Application_674161311,A_Pending,User_115,2016-05-27 19:28:00.555,2016/05/27 19:28:00.555,True
Application_674161311,O_Returned,User_113,2016-05-27 19:28:00.555,2016/05/27 19:28:00.555,True
Application_674161311,O_Accepted,User_115,2016-05-27 19:28:00.555,2016/05/27 19:28:00.555,
Application_1319938947,O_Create Offer,User_35,2016-05-27 20:23:42.253,2016/05/27 20:23:42.253,
Application_1319938947,A_Concept,User_1,2016-05-27 20:23:42.253,2016/05/27 20:23:42.253,
Application_1319938947,A_Complete,User_35,2016-05-27 20:23:42.253,2016/05/27 20:23:42.253,
Application_1319938947,W_Call after offers,User_35,2016-05-27 20:23:42.253,2016/05/27 20:23:42.253,
Application_1319938947,W_Complete application,User_42,2016-05-27 20:23:42.253,2016/05/27 20:23:42.253,
Application_1319938947,O_Sent (mail and online),User_35,2016-05-27 20:23:42.253,2016/05/27 20:23:42.253,
Application_1319938947,A_Accepted,User_35,2016-05-27 20:23:42.253,2016/05/27 20:23:42.253,
Application_1319938947,O_Created,User_35,2016-05-27 20:23:42.253,2016/05/27 20:23:42.253,
Application_2105548945,O_Cancelled,User_1,2016-05-27 20:25:27.600,2016/05/27 20:25:27.600,False
Application_2105548945,A_Cancelled,User_1,2016-05-27 20:25:27.600,2016/05/27 20:25:27.600,
Application_567832681,A_Complete,User_36,2016-05-27 22:57:47.648,2016/05/27 22:57:47.648,
Application_567832681,W_Complete application,User_36,2016-05-27 22:57:47.648,2016/05/27 22:57:47.648,
Application_567832681,O_Create Offer,User_36,2016-05-27 22:57:47.648,2016/05/27 22:57:47.648,
Application_567832681,O_Created,User_36,2016-05-27 22:57:47.648,2016/05/27 22:57:47.648,
Application_567832681,A_Accepted,User_36,2016-05-27 22:57:47.648,2016/05/27 22:57:47.648,
Application_567832681,A_Concept,User_1,2016-05-27 22:57:47.648,2016/05/27 22:57:47.648,
Application_567832681,O_Sent (mail and online),User_36,2016-05-27 22:57:47.648,2016/05/27 22:57:47.648,
Application_567832681,W_Call after offers,User_36,2016-05-27 22:57:47.648,2016/05/27 22:57:47.648,
Application_104086705,A_Create Application,User_1,2016-05-28 17:39:12.270,2016/05/28 17:39:12.270,
Application_104086705,A_Concept,User_1,2016-05-28 17:39:12.270,2016/05/28 17:39:12.270,
Application_104086705,W_Complete application,User_22,2016-05-28 17:39:12.270,2016/05/28 17:39:12.270,
Application_104086705,A_Submitted,User_1,2016-05-28 17:39:12.270,2016/05/28 17:39:12.270,
Application_1948936271,A_Create Application,User_39,2016-05-28 17:45:00.141,2016/05/28 17:45:00.141,
Application_1948936271,A_Concept,User_39,2016-05-28 17:45:00.147,2016/05/28 17:45:00.147,
Application_1948936271,W_Complete application,User_39,2016-05-28 17:45:00.159,2016/05/28 17:48:48.116,
Application_1948936271,A_Accepted,User_39,2016-05-28 17:46:48.792,2016/05/28 17:46:48.792,
Application_1948936271,O_Create Offer,User_39,2016-05-28 17:48:23.377,2016/05/28 17:48:23.377,
Application_1948936271,O_Created,User_39,2016-05-28 17:48:24.742,2016/05/28 17:48:24.742,
Application_1948936271,O_Sent (mail and online),User_39,2016-05-28 17:48:48.100,2016/05/28 17:48:48.100,
Application_1948936271,W_Call after offers,User_39,2016-05-28 17:48:48.128,2016/05/28 17:48:48.128,
Application_1948936271,A_Complete,User_39,2016-05-28 17:48:48.130,2016/05/28 17:48:48.130,
Application_74892505,A_Accepted,User_37,2016-05-28 20:39:21.696,2016/05/28 20:39:21.696,
Application_74892505,O_Create Offer,User_37,2016-05-28 20:40:51.706,2016/05/28 20:40:51.706,
Application_74892505,O_Created,User_37,2016-05-28 20:40:52.990,2016/05/28 20:40:52.990,
Application_74892505,O_Sent (mail and online),User_37,2016-05-28 20:42:13.136,2016/05/28 20:42:13.136,
Application_74892505,W_Call after offers,User_37,2016-05-28 20:42:13.162,2016/05/28 20:42:13.162,
Application_74892505,A_Complete,User_37,2016-05-28 20:42:13.164,2016/05/28 20:42:13.164,
Application_429136936,A_Create Application,User_52,2016-05-28 20:47:00.356,2016/05/28 20:47:00.356,
Application_429136936,A_Concept,User_52,2016-05-28 20:47:00.359,2016/05/28 20:47:00.359,
Application_429136936,W_Complete application,User_52,2016-05-28 20:47:00.368,2016/05/28 20:52:42.796,
Application_429136936,A_Accepted,User_52,2016-05-28 20:49:31.266,2016/05/28 20:49:31.266,
Application_429136936,O_Create Offer,User_52,2016-05-28 20:51:59.147,2016/05/28 20:51:59.147,
Application_429136936,O_Created,User_52,2016-05-28 20:52:00.766,2016/05/28 20:52:00.766,
Application_429136936,O_Sent (mail and online),User_52,2016-05-28 20:52:42.782,2016/05/28 20:52:42.782,
Application_429136936,W_Call after offers,User_52,2016-05-28 20:52:42.807,2016/05/28 20:52:42.807,
Application_429136936,A_Complete,User_52,2016-05-28 20:52:42.809,2016/05/28 20:52:42.809,
Application_1163829518,A_Cancelled,User_1,2016-05-28 21:12:45.169,2016/05/28 21:12:45.169,
Application_1961240923,O_Create Offer,User_35,2016-05-28 22:27:06.094,2016/05/28 22:27:06.094,
Application_1961240923,O_Created,User_35,2016-05-28 22:27:07.444,2016/05/28 22:27:07.444,
Application_1961240923,O_Sent (mail and online),User_35,2016-05-28 22:27:24.787,2016/05/28 22:27:24.787,
Application_1505681170,O_Create Offer,User_76,2016-05-28 22:27:37.078,2016/05/28 22:27:37.078,
Application_1505681170,O_Created,User_76,2016-05-28 22:27:38.699,2016/05/28 22:27:38.699,
Application_1505681170,O_Sent (mail and online),User_76,2016-05-28 22:27:51.303,2016/05/28 22:27:51.303,
Application_1104955032,O_Create Offer,User_71,2016-05-28 22:36:02.313,2016/05/28 22:36:02.313,
Application_1104955032,O_Created,User_71,2016-05-28 22:36:03.603,2016/05/28 22:36:03.603,
Application_1104955032,O_Sent (mail and online),User_71,2016-05-28 22:36:26.956,2016/05/28 22:36:26.956,
Application_1734239730,O_Accepted,User_102,2016-05-28 23:11:23.286,2016/05/28 23:11:23.286,True
Application_1734239730,A_Pending,User_102,2016-05-28 23:11:23.286,2016/05/28 23:11:23.286,True
Application_1006347888,A_Cancelled,User_1,2016-05-29 15:00:20.831,2016/05/29 15:00:20.831,
Application_1006347888,O_Cancelled,User_1,2016-05-29 15:00:21.009,2016/05/29 15:00:21.009,False
Application_1945402743,A_Cancelled,User_1,2016-05-29 15:00:21.997,2016/05/29 15:00:21.997,
Application_1945402743,O_Cancelled,User_1,2016-05-29 15:00:22.041,2016/05/29 15:00:22.041,False
Application_1827761977,A_Cancelled,User_1,2016-05-29 15:00:23.903,2016/05/29 15:00:23.903,
Application_1827761977,O_Cancelled,User_1,2016-05-29 15:00:23.976,2016/05/29 15:00:23.976,False
Application_1064627620,A_Cancelled,User_1,2016-05-29 15:00:28.944,2016/05/29 15:00:28.944,
Application_1064627620,O_Cancelled,User_1,2016-05-29 15:00:29.001,2016/05/29 15:00:29.001,False
Application_1252245787,A_Cancelled,User_1,2016-05-29 15:00:31.969,2016/05/29 15:00:31.969,
Application_1252245787,O_Cancelled,User_1,2016-05-29 15:00:31.993,2016/05/29 15:00:31.993,False
Application_693133202,A_Cancelled,User_1,2016-05-29 15:00:40.966,2016/05/29 15:00:40.966,
Application_693133202,O_Cancelled,User_1,2016-05-29 15:00:40.990,2016/05/29 15:00:40.990,False
Application_335023490,A_Cancelled,User_1,2016-05-29 15:00:42.560,2016/05/29 15:00:42.560,
Application_335023490,O_Cancelled,User_1,2016-05-29 15:00:42.640,2016/05/29 15:00:42.640,False
Application_877661589,A_Cancelled,User_1,2016-05-29 15:00:43.739,2016/05/29 15:00:43.739,
Application_877661589,O_Cancelled,User_1,2016-05-29 15:00:43.764,2016/05/29 15:00:43.764,False
Application_1468317116,A_Cancelled,User_1,2016-05-29 15:00:47.647,2016/05/29 15:00:47.647,
Application_1468317116,O_Cancelled,User_1,2016-05-29 15:00:47.681,2016/05/29 15:00:47.681,False
Application_1284796330,A_Cancelled,User_1,2016-05-29 15:00:48.837,2016/05/29 15:00:48.837,
Application_1284796330,O_Cancelled,User_1,2016-05-29 15:00:48.862,2016/05/29 15:00:48.862,False
Application_1348975728,O_Cancelled,User_1,2016-05-29 16:01:52.896,2016/05/29 16:01:52.896,False
Application_1187848717,A_Cancelled,User_1,2016-05-29 19:51:21.916,2016/05/29 19:51:21.916,
Application_1187848717,O_Cancelled,User_1,2016-05-29 19:51:21.916,2016/05/29 19:51:21.916,False
Application_829976155,A_Create Application,User_1,2016-05-29 23:37:08.917,2016/05/29 23:37:08.917,
Application_829976155,A_Submitted,User_1,2016-05-29 23:37:08.964,2016/05/29 23:37:08.964,
Application_829976155,A_Concept,User_1,2016-05-29 23:38:20.119,2016/05/29 23:38:20.119,
Application_417956700,A_Cancelled,User_1,2016-05-30 15:00:15.444,2016/05/30 15:00:15.444,
Application_417956700,O_Cancelled,User_1,2016-05-30 15:00:15.468,2016/05/30 15:00:15.468,False
Application_437630836,A_Cancelled,User_1,2016-05-30 15:00:19.849,2016/05/30 15:00:19.849,
Application_437630836,O_Cancelled,User_1,2016-05-30 15:00:19.875,2016/05/30 15:00:19.875,False
Application_1369825234,A_Cancelled,User_1,2016-05-30 15:00:30.281,2016/05/30 15:00:30.281,
Application_1369825234,O_Cancelled,User_1,2016-05-30 15:00:30.308,2016/05/30 15:00:30.308,False
Application_292538021,A_Cancelled,User_1,2016-05-30 15:00:32.912,2016/05/30 15:00:32.912,
Application_292538021,O_Cancelled,User_1,2016-05-30 15:00:32.938,2016/05/30 15:00:32.938,False
Application_321274541,A_Cancelled,User_1,2016-05-30 15:00:33.901,2016/05/30 15:00:33.901,
Application_321274541,O_Cancelled,User_1,2016-05-30 15:00:33.937,2016/05/30 15:00:33.937,False
Application_1126832024,A_Cancelled,User_1,2016-05-30 15:00:35.704,2016/05/30 15:00:35.704,
Application_1126832024,O_Cancelled,User_1,2016-05-30 15:00:35.729,2016/05/30 15:00:35.729,False
Application_2083246665,A_Cancelled,User_1,2016-05-30 15:00:36.502,2016/05/30 15:00:36.502,
Application_2083246665,O_Cancelled,User_1,2016-05-30 15:00:36.551,2016/05/30 15:00:36.551,False
Application_217533223,A_Cancelled,User_1,2016-05-30 15:00:37.525,2016/05/30 15:00:37.525,
Application_217533223,O_Cancelled,User_1,2016-05-30 15:00:37.551,2016/05/30 15:00:37.551,False
Application_882005937,A_Cancelled,User_1,2016-05-30 15:00:37.824,2016/05/30 15:00:37.824,
Application_882005937,O_Cancelled,User_1,2016-05-30 15:00:37.848,2016/05/30 15:00:37.848,False
Application_936362904,W_Validate application,User_121,2016-05-30 15:53:43.081,2016/05/30 15:53:43.081,
Application_936362904,A_Validating,User_121,2016-05-30 15:53:43.989,2016/05/30 15:53:43.989,
Application_936362904,O_Returned,User_121,2016-05-30 15:53:46.824,2016/05/30 15:53:46.824,
Application_725642735,O_Cancelled,User_1,2016-05-30 16:07:23.540,2016/05/30 16:07:23.540,
Application_725642735,O_Cancelled,User_1,2016-05-30 16:07:23.540,2016/05/30 16:07:23.540,False
Application_1968129303,A_Create Application,User_31,2016-05-30 16:28:16.556,2016/05/30 16:28:16.556,
Application_1968129303,A_Concept,User_31,2016-05-30 16:28:16.560,2016/05/30 16:28:16.560,
Application_1968129303,W_Complete application,User_31,2016-05-30 16:28:16.572,2016/05/30 16:28:16.572,
Application_1664330877,A_Complete,User_10,2016-05-30 16:29:36.782,2016/05/30 16:29:36.782,
Application_1664330877,W_Call after offers,User_10,2016-05-30 16:29:36.782,2016/05/30 16:29:36.782,
Application_1235720923,A_Pending,User_75,2016-05-30 16:31:11.979,2016/05/30 16:31:11.979,True
Application_1235720923,O_Accepted,User_75,2016-05-30 16:31:11.979,2016/05/30 16:31:11.979,True
Application_1968129303,A_Accepted,User_26,2016-05-30 16:42:45.807,2016/05/30 16:42:45.807,
Application_2119233610,A_Cancelled,User_31,2016-05-30 16:44:11.965,2016/05/30 16:44:11.965,
Application_2119233610,O_Cancelled,User_31,2016-05-30 16:44:12.024,2016/05/30 16:44:12.024,False
Application_1968129303,O_Create Offer,User_26,2016-05-30 16:49:54.050,2016/05/30 16:49:54.050,
Application_1968129303,O_Created,User_26,2016-05-30 16:49:55.384,2016/05/30 16:49:55.384,
Application_1968129303,O_Sent (mail and online),User_26,2016-05-30 16:50:07.922,2016/05/30 16:50:07.922,
Application_1968129303,W_Call after offers,User_26,2016-05-30 16:50:07.955,2016/05/30 16:50:07.955,
Application_1968129303,A_Complete,User_26,2016-05-30 16:50:07.959,2016/05/30 16:50:07.959,
Application_606991677,A_Create Application,User_1,2016-05-30 16:56:25.866,2016/05/30 16:56:25.866,
Application_606991677,A_Submitted,User_1,2016-05-30 16:56:25.918,2016/05/30 16:56:25.918,
Application_1988724493,A_Submitted,User_1,2016-05-30 16:56:40.274,2016/05/30 16:56:40.274,
Application_1988724493,A_Create Application,User_1,2016-05-30 16:56:40.274,2016/05/30 16:56:40.274,
Application_606991677,A_Concept,User_1,2016-05-30 16:57:41.839,2016/05/30 16:57:41.839,
Application_1323003023,A_Create Application,User_31,2016-05-30 17:00:41.700,2016/05/30 17:00:41.700,
Application_1323003023,A_Concept,User_31,2016-05-30 17:00:41.704,2016/05/30 17:00:41.704,
Application_1323003023,W_Complete application,User_18,2016-05-30 17:00:41.714,2016/06/01 00:40:27.357,
Application_807125932,A_Create Application,User_31,2016-05-30 17:02:21.024,2016/05/30 17:02:21.024,
Application_807125932,A_Concept,User_31,2016-05-30 17:02:21.028,2016/05/30 17:02:21.028,
Application_807125932,W_Complete application,User_4,2016-05-30 17:02:21.057,2016/06/01 16:31:15.451,
Application_1132114488,A_Create Application,User_31,2016-05-30 17:11:55.601,2016/05/30 17:11:55.601,
Application_1132114488,A_Concept,User_31,2016-05-30 17:11:55.610,2016/05/30 17:11:55.610,
Application_1132114488,W_Complete application,User_61,2016-05-30 17:11:55.626,2016/06/01 00:15:48.461,
Application_1712966902,W_Validate application,User_87,2016-05-30 18:03:44.801,2016/05/31 18:45:15.817,
Application_1712966902,A_Validating,User_121,2016-05-30 18:03:45.701,2016/05/30 18:03:45.701,
Application_1712966902,O_Returned,User_121,2016-05-30 18:03:49.569,2016/05/30 18:03:49.569,
Application_1988724493,A_Concept,User_14,2016-05-30 18:14:07.907,2016/05/30 18:14:07.907,
Application_1988724493,O_Create Offer,User_34,2016-05-30 18:14:07.907,2016/05/30 18:14:07.907,
Application_1988724493,W_Handle leads,User_14,2016-05-30 18:14:07.907,2016/05/30 18:14:07.907,
Application_1988724493,A_Accepted,User_34,2016-05-30 18:14:07.907,2016/05/30 18:14:07.907,
Application_1988724493,W_Complete application,User_34,2016-05-30 18:14:07.907,2016/06/02 19:40:56.386,
Application_1988724493,O_Created,User_34,2016-05-30 18:14:07.907,2016/05/30 18:14:07.907,
Application_893937170,O_Created,User_38,2016-05-30 19:11:54.712,2016/05/30 19:11:54.712,
Application_893937170,W_Complete application,User_38,2016-05-30 19:11:54.712,2016/05/30 19:11:54.712,
Application_893937170,A_Accepted,User_38,2016-05-30 19:11:54.712,2016/05/30 19:11:54.712,
Application_893937170,O_Create Offer,User_38,2016-05-30 19:11:54.712,2016/05/30 19:11:54.712,
Application_893937170,O_Sent (mail and online),User_38,2016-05-30 19:11:54.712,2016/05/30 19:11:54.712,
Application_893937170,A_Create Application,User_38,2016-05-30 19:11:54.712,2016/05/30 19:11:54.712,
Application_893937170,A_Concept,User_38,2016-05-30 19:11:54.712,2016/05/30 19:11:54.712,
Application_955677765,A_Cancelled,User_1,2016-05-30 19:25:59.107,2016/05/30 19:25:59.107,
Application_955677765,O_Created,User_22,2016-05-30 19:25:59.107,2016/05/30 19:25:59.107,
Application_955677765,O_Create Offer,User_22,2016-05-30 19:25:59.107,2016/05/30 19:25:59.107,
Application_955677765,O_Sent (mail and online),User_22,2016-05-30 19:25:59.107,2016/05/30 19:25:59.107,
Application_955677765,A_Complete,User_22,2016-05-30 19:25:59.107,2016/05/30 19:25:59.107,
Application_955677765,W_Call after offers,User_22,2016-05-30 19:25:59.107,2016/05/30 19:25:59.107,
Application_955677765,O_Cancelled,User_1,2016-05-30 19:25:59.107,2016/05/30 19:25:59.107,False
Application_1444904700,W_Call after offers,User_5,2016-05-30 19:54:00.078,2016/05/30 19:54:00.078,
Application_1444904700,A_Cancelled,User_1,2016-05-30 19:54:00.078,2016/05/30 19:54:00.078,
Application_1444904700,A_Complete,User_5,2016-05-30 19:54:00.078,2016/05/30 19:54:00.078,
Application_1444904700,O_Cancelled,User_1,2016-05-30 19:54:00.078,2016/05/30 19:54:00.078,False
Application_1724949330,W_Validate application,User_29,2016-05-30 20:24:57.805,2016/05/30 23:37:23.157,
Application_1724949330,A_Validating,User_118,2016-05-30 20:24:58.655,2016/05/30 20:24:58.655,
Application_1724949330,O_Returned,User_118,2016-05-30 20:25:23.988,2016/05/30 20:25:23.988,
Application_1072478001,W_Validate application,User_99,2016-05-30 20:43:46.038,2016/05/31 15:32:17.651,
Application_1072478001,A_Validating,User_118,2016-05-30 20:43:46.886,2016/05/30 20:43:46.886,
Application_1072478001,O_Returned,User_118,2016-05-30 20:44:19.766,2016/05/30 20:44:19.766,
Application_822635049,A_Create Application,User_68,2016-05-30 20:54:14.781,2016/05/30 20:54:14.781,
Application_822635049,A_Concept,User_68,2016-05-30 20:54:14.784,2016/05/30 20:54:14.784,
Application_822635049,W_Complete application,User_68,2016-05-30 20:54:14.792,2016/05/30 20:58:33.581,
Application_822635049,A_Accepted,User_68,2016-05-30 20:56:06.337,2016/05/30 20:56:06.337,
Application_822635049,O_Create Offer,User_68,2016-05-30 20:57:45.195,2016/05/30 20:57:45.195,
Application_822635049,O_Created,User_68,2016-05-30 20:57:46.672,2016/05/30 20:57:46.672,
Application_822635049,O_Sent (online only),User_68,2016-05-30 20:58:33.550,2016/05/30 20:58:33.550,
Application_822635049,W_Call after offers,User_68,2016-05-30 20:58:33.595,2016/05/30 20:58:45.250,
Application_822635049,A_Complete,User_68,2016-05-30 20:58:33.598,2016/05/30 20:58:33.598,
Application_822635049,W_Validate application,User_68,2016-05-30 20:58:45.259,2016/05/30 21:08:26.641,
Application_822635049,A_Validating,User_68,2016-05-30 20:58:46.126,2016/05/30 20:58:46.126,
Application_822635049,O_Returned,User_68,2016-05-30 20:58:49.053,2016/05/30 20:58:49.053,
Application_2037760771,A_Create Application,User_10,2016-05-30 21:07:44.066,2016/05/30 21:07:44.066,
Application_2037760771,W_Complete application,User_10,2016-05-30 21:07:44.080,2016/05/30 21:19:32.864,
Application_2037760771,A_Concept,User_10,2016-05-30 21:07:44.083,2016/05/30 21:07:44.083,
Application_822635049,O_Accepted,User_68,2016-05-30 21:08:26.636,2016/05/30 21:08:26.636,True
Application_822635049,A_Pending,User_68,2016-05-30 21:08:26.639,2016/05/30 21:08:26.639,True
Application_1511845944,O_Created,User_22,2016-05-30 21:14:23.318,2016/05/30 21:14:23.318,
Application_1511845944,O_Create Offer,User_22,2016-05-30 21:14:23.318,2016/05/30 21:14:23.318,
Application_1511845944,O_Cancelled,User_1,2016-05-30 21:14:23.318,2016/05/30 21:14:23.318,False
Application_1511845944,W_Complete application,User_5,2016-05-30 21:14:23.318,2016/05/30 21:14:23.318,
Application_1511845944,A_Cancelled,User_1,2016-05-30 21:14:23.318,2016/05/30 21:14:23.318,
Application_1511845944,W_Call after offers,User_22,2016-05-30 21:14:23.318,2016/05/30 21:14:23.318,
Application_1511845944,A_Complete,User_22,2016-05-30 21:14:23.318,2016/05/30 21:14:23.318,
Application_1511845944,A_Accepted,User_22,2016-05-30 21:14:23.318,2016/05/30 21:14:23.318,
Application_1511845944,A_Concept,User_5,2016-05-30 21:14:23.318,2016/05/30 21:14:23.318,
Application_1511845944,O_Sent (mail and online),User_22,2016-05-30 21:14:23.318,2016/05/30 21:14:23.318,
Application_1511845944,W_Handle leads,User_5,2016-05-30 21:14:23.318,2016/05/30 21:14:23.318,
Application_2037760771,A_Accepted,User_10,2016-05-30 21:15:07.133,2016/05/30 21:15:07.133,
Application_2037760771,O_Create Offer,User_10,2016-05-30 21:17:27.982,2016/05/30 21:17:27.982,
Application_2037760771,O_Created,User_10,2016-05-30 21:17:29.667,2016/05/30 21:17:29.667,
Application_2037760771,O_Sent (mail and online),User_10,2016-05-30 21:19:32.842,2016/05/30 21:19:32.842,
Application_2037760771,W_Call after offers,User_10,2016-05-30 21:19:32.880,2016/05/30 21:19:32.880,
Application_2037760771,A_Complete,User_10,2016-05-30 21:19:32.882,2016/05/30 21:19:32.882,
Application_1781717045,A_Create Application,User_61,2016-05-30 21:47:17.875,2016/05/30 21:47:17.875,
Application_1781717045,W_Complete application,User_61,2016-05-30 21:47:17.888,2016/05/30 21:55:22.568,
Application_1781717045,A_Concept,User_61,2016-05-30 21:47:17.891,2016/05/30 21:47:17.891,
Application_1781717045,A_Accepted,User_61,2016-05-30 21:50:48.156,2016/05/30 21:50:48.156,
Application_1781717045,O_Create Offer,User_61,2016-05-30 21:53:28.652,2016/05/30 21:53:28.652,
Application_1781717045,O_Created,User_61,2016-05-30 21:53:30.827,2016/05/30 21:53:30.827,
Application_1781717045,A_Cancelled,User_61,2016-05-30 21:55:22.537,2016/05/30 21:55:22.537,
Application_1781717045,O_Cancelled,User_61,2016-05-30 21:55:22.558,2016/05/30 21:55:22.558,False
Application_459251295,A_Cancelled,User_1,2016-05-30 21:58:47.541,2016/05/30 21:58:47.541,
Application_459251295,O_Cancelled,User_1,2016-05-30 21:58:47.541,2016/05/30 21:58:47.541,False
Application_522241789,O_Cancelled,User_25,2016-05-30 22:01:00.469,2016/05/30 22:01:00.469,False
Application_292258503,A_Concept,User_1,2016-05-30 22:52:20.956,2016/05/30 22:52:20.956,
Application_292258503,A_Submitted,User_1,2016-05-30 22:52:20.956,2016/05/30 22:52:20.956,
Application_292258503,A_Create Application,User_1,2016-05-30 22:52:20.956,2016/05/30 22:52:20.956,
Application_1724949330,O_Accepted,User_29,2016-05-30 23:37:23.149,2016/05/30 23:37:23.149,True
Application_1724949330,A_Pending,User_29,2016-05-30 23:37:23.154,2016/05/30 23:37:23.154,True
Application_7568877,A_Cancelled,User_39,2016-05-30 23:45:19.493,2016/05/30 23:45:19.493,
Application_7568877,O_Cancelled,User_39,2016-05-30 23:45:19.518,2016/05/30 23:45:19.518,False
Application_1498962562,A_Create Application,User_23,2016-05-31 00:27:05.611,2016/05/31 00:27:05.611,
Application_1498962562,A_Concept,User_23,2016-05-31 00:27:05.614,2016/05/31 00:27:05.614,
Application_1498962562,W_Complete application,User_51,2016-05-31 00:27:05.621,2016/05/31 23:28:59.042,
Application_1182241099,W_Validate application,User_118,2016-05-31 03:14:27.614,2016/05/31 03:14:27.614,
Application_720290283,A_Pending,User_87,2016-05-31 15:00:21.978,2016/05/31 15:00:21.978,True
Application_720290283,O_Accepted,User_87,2016-05-31 15:00:21.978,2016/05/31 15:00:21.978,True
Application_1406423932,A_Cancelled,User_1,2016-05-31 15:00:24.796,2016/05/31 15:00:24.796,
Application_1406423932,O_Cancelled,User_1,2016-05-31 15:00:24.832,2016/05/31 15:00:24.832,False
Application_304064538,A_Cancelled,User_1,2016-05-31 15:00:25.753,2016/05/31 15:00:25.753,
Application_304064538,O_Cancelled,User_1,2016-05-31 15:00:25.796,2016/05/31 15:00:25.796,False
Application_1072478001,O_Accepted,User_99,2016-05-31 15:32:17.644,2016/05/31 15:32:17.644,True
Application_1072478001,A_Pending,User_99,2016-05-31 15:32:17.647,2016/05/31 15:32:17.647,True
Application_394826272,W_Validate application,User_95,2016-05-31 16:15:27.955,2016/05/31 19:30:33.876,
Application_394826272,A_Validating,User_116,2016-05-31 16:15:29.027,2016/05/31 16:15:29.027,
Application_394826272,O_Returned,User_116,2016-05-31 16:15:55.105,2016/05/31 16:15:55.105,
Application_1182241099,A_Pending,User_75,2016-05-31 16:30:41.761,2016/05/31 16:30:41.761,True
Application_1182241099,O_Returned,User_118,2016-05-31 16:30:41.761,2016/05/31 16:30:41.761,True
Application_1182241099,A_Validating,User_118,2016-05-31 16:30:41.761,2016/05/31 16:30:41.761,
Application_1182241099,O_Accepted,User_75,2016-05-31 16:30:41.761,2016/05/31 16:30:41.761,
Application_76321170,O_Created,User_27,2016-05-31 16:30:50.778,2016/05/31 16:30:50.778,
Application_76321170,O_Sent (mail and online),User_27,2016-05-31 16:32:13.410,2016/05/31 16:32:13.410,
Application_76321170,A_Pending,User_90,2016-05-31 16:32:13.410,2016/05/31 16:32:13.410,True
Application_76321170,A_Validating,User_116,2016-05-31 16:32:13.410,2016/05/31 16:32:13.410,
Application_76321170,O_Returned,User_116,2016-05-31 16:32:13.410,2016/05/31 16:32:13.410,
Application_76321170,W_Call after offers,User_27,2016-05-31 16:32:13.410,2016/05/31 16:32:13.410,
Application_76321170,W_Validate application,User_116,2016-05-31 16:32:13.410,2016/05/31 16:32:13.410,
Application_76321170,O_Accepted,User_90,2016-05-31 16:32:13.410,2016/05/31 16:32:13.410,
Application_76321170,A_Complete,User_27,2016-05-31 16:32:13.410,2016/05/31 16:32:13.410,True
Application_936362904,O_Accepted,User_102,2016-05-31 16:43:15.850,2016/05/31 16:43:15.850,True
Application_936362904,A_Pending,User_102,2016-05-31 16:43:15.885,2016/05/31 16:43:15.885,True
Application_1014284368,A_Create Application,User_1,2016-05-31 17:00:47.536,2016/05/31 17:00:47.536,
Application_1014284368,A_Concept,User_9,2016-05-31 17:00:47.536,2016/05/31 17:00:47.536,
Application_1014284368,O_Create Offer,User_16,2016-05-31 17:00:47.536,2016/05/31 17:00:47.536,
Application_1014284368,A_Accepted,User_16,2016-05-31 17:00:47.536,2016/05/31 17:00:47.536,
Application_1014284368,A_Submitted,User_1,2016-05-31 17:00:47.536,2016/05/31 17:00:47.536,
Application_1014284368,W_Complete application,User_9,2016-05-31 17:00:47.536,2016/05/31 17:00:47.536,
Application_1014284368,W_Handle leads,User_9,2016-05-31 17:00:47.536,2016/05/31 17:00:47.536,
Application_2032884748,A_Create Application,User_1,2016-05-31 17:14:59.142,2016/05/31 17:14:59.142,
Application_2032884748,A_Submitted,User_1,2016-05-31 17:14:59.268,2016/05/31 17:14:59.268,
Application_2032884748,A_Concept,User_1,2016-05-31 17:15:34.691,2016/05/31 17:15:34.691,
Application_1037167788,A_Complete,User_3,2016-05-31 17:27:24.555,2016/05/31 17:27:24.555,
Application_1037167788,A_Cancelled,User_1,2016-05-31 17:27:24.555,2016/05/31 17:27:24.555,
Application_1037167788,W_Call after offers,User_3,2016-05-31 17:27:24.555,2016/05/31 17:27:24.555,
Application_1037167788,O_Cancelled,User_1,2016-05-31 17:27:24.555,2016/05/31 17:27:24.555,False
Application_816139000,A_Submitted,User_1,2016-05-31 17:39:31.085,2016/05/31 17:39:31.085,
Application_816139000,A_Accepted,User_97,2016-05-31 17:39:31.085,2016/05/31 17:39:31.085,
